skill_code,alias,normalised_alias,language_code,country_code,industry_context,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-SKL-AUTO-B25A8613,control production,control production,en,EU,transferable,esco,http://data.europa.eu/esco/skill/feceacee-d425-4e73-821a-02dfb85084db,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-ABC47006,control systems,control systems,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/4ff549c3-daa5-4def-9916-301c7bdf13b8,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CFC81E0F,coordinate engineering teams,coordinate engineering teams,en,EU,transferable,esco,http://data.europa.eu/esco/skill/7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-7FFE78CD,coordinate environmental efforts,coordinate environmental efforts,en,EU,transferable,esco,http://data.europa.eu/esco/skill/bd70f004-e1d6-43f0-96f1-59c014a4ea01,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-088F39E3,coordinate fire fighting,coordinate fire fighting,en,EU,transferable,esco,http://data.europa.eu/esco/skill/767606b1-9c54-4dbd-8a69-80cc3ab923c1,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-05505988,Coordination,coordination,en,US,transferable,onet,onet/skills.csv:85,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4F296121,Corel Paradox,corel paradox,en,US,tool,onet,onet/skills.csv:174,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-71AE5542,Cost estimating software,cost estimating software,en,US,tool,onet,onet/skills.csv:374,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CDF01952,cost management,cost management,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/7d35602d-bc94-4975-aa7c-f4e8e05ce8e0,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8308E008,create a product's virtual model,create a product s virtual model,en,EU,transferable,esco,http://data.europa.eu/esco/skill/53403f06-6c51-4a24-9491-d8a6200526ce,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-22EDA541,create AutoCAD drawings,create autocad drawings,en,EU,tool,esco,http://data.europa.eu/esco/skill/76415d7f-0fde-4364-b45f-5c044580d2aa,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-309B0800,create designs for pipeline engineering,create designs for pipeline engineering,en,EU,transferable,esco,http://data.europa.eu/esco/skill/981f770c-24f1-4711-afc0-13a6fa1a33ab,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-4E6E590A,create GIS reports,create gis reports,en,EU,transferable,esco,http://data.europa.eu/esco/skill/bad66a63-4e3f-41f9-9e5d-a4d5f12f8d36,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BF04DD1D,create manufacturing guidelines,create manufacturing guidelines,en,EU,transferable,esco,http://data.europa.eu/esco/skill/37520413-563e-4d99-a14c-1c6dca3cf833,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6916E7CE,create software design,create software design,en,EU,technical,esco,http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-217B3D30,create solutions to problems,create solutions to problems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/03b9b491-fc9b-4868-914a-bf7cd47b5041,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D0001062,create technical plans,create technical plans,en,EU,transferable,esco,http://data.europa.eu/esco/skill/5c98825f-146d-4d35-97cf-207b2afd9ae2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-51938C91,create thematic maps,create thematic maps,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9e14c1d8-72f2-45ba-815d-0d12e12d19fa,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-6922584D,Credit adjudication and lending management system CALMS,credit adjudication and lending management system calms,en,US,tool,onet,onet/skills.csv:346,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0C187978,Critical Thinking,critical thinking,en,US,technical,onet,onet/skills.csv:78,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D4B66987,CSR Consultants Cemetery Management SC,csr consultants cemetery management sc,en,US,tool,onet,onet/skills.csv:330,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D83939F5,Curtis Management Resources Training Management System,curtis management resources training management system,en,US,tool,onet,onet/skills.csv:309,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-3C19E555,Customer and Personal Service,customer and personal service,en,US,domain_knowledge,onet,onet/skills.csv:119,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1BDCB4BA,Dassault Systemes CATIA,dassault systemes catia,en,US,tool,onet,onet/skills.csv:338,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8735930F,Dassault Systemes SolidWorks,dassault systemes solidworks,en,US,tool,onet,onet/skills.csv:176,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-713DC208,Data logging software,data logging software,en,US,tool,onet,onet/skills.csv:317,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CA75B61D,Database software,database software,en,US,tool,onet,onet/skills.csv:209,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-38698A12,Deductive Reasoning,deductive reasoning,en,US,transferable,onet,onet/skills.csv:14,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-33359F29,define manufacturing quality criteria,define manufacturing quality criteria,en,EU,transferable,esco,http://data.europa.eu/esco/skill/46e1b714-94f4-462d-88e6-31f442708812,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-48381918,define quality standards,define quality standards,en,EU,transferable,esco,http://data.europa.eu/esco/skill/5d9e766b-8f17-4e17-bfab-3bb0e0719791,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A16A9B91,define technical requirements,define technical requirements,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-91564FFD,Depth Perception,depth perception,en,US,transferable,onet,onet/skills.csv:62,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B1004634,Design,design,en,US,domain_knowledge,onet,onet/skills.csv:128,O*NET database,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D6BADC98,design circuit boards,design circuit boards,en,EU,transferable,esco,http://data.europa.eu/esco/skill/77bf865e-6360-424f-9d77-ce03918c7dcf,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A837FD62,design circuits using CAD,design circuits using cad,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9ba355be-f119-42b6-a7d6-52f6ce2e4a3f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AFBCFF24,design control systems,design control systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d560df46-dda4-4407-bab2-b87353a96814,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1698F006,design customised maps,design customised maps,en,EU,transferable,esco,http://data.europa.eu/esco/skill/378b4cd5-ced1-4133-82e6-6d12bee2553b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BA385187,design dams,design dams,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d1a47422-bcf0-4f81-864c-984d08f7cf64,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E2BF03CB,design drainage well systems,design drainage well systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/397412dc-47c4-4580-82d0-15a9f9a86ea2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-67BD8C74,design drawings,design drawings,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/3c333552-8d89-43f5-90bd-856e15bec433,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-408380BB,design electric power systems,design electric power systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/9bcff7ef-1f9e-4054-b8fa-3c640e491a11,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-29CA2796,design electrical systems,design electrical systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/05010f6c-0b40-4525-ac4a-057d46a2b6f4,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-07F149B8,design electromagnets,design electromagnets,en,EU,transferable,esco,http://data.europa.eu/esco/skill/8c30f212-806e-49f6-ba1d-77ec0f0df524,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8766C1B8,design electromechanical systems,design electromechanical systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c5422318-3218-4ce9-9bdd-f38b93ff63a3,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0C2372BD,design electronic systems,design electronic systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/feb717ff-fba6-4a91-aa10-ee11cf2da6b4,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-237E0688,design firmware,design firmware,en,EU,transferable,esco,http://data.europa.eu/esco/skill/162c7407-14ec-43ef-a4c2-31ccd1267850,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-188D24EA,design hardware,design hardware,en,EU,transferable,esco,http://data.europa.eu/esco/skill/bee296bc-48f7-4df6-bd2c-8616c8a6c8de,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C646A7C3,design infrastructure for surface mines,design infrastructure for surface mines,en,EU,transferable,esco,http://data.europa.eu/esco/skill/28eb4689-3ba4-47a1-96b0-34a60751ea17,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-1162CD2D,design integrated circuits,design integrated circuits,en,EU,transferable,esco,http://data.europa.eu/esco/skill/6d12ac9b-5ec0-49b9-bd70-5a19352585cb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B8EA0179,design microelectromechanical systems,design microelectromechanical systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/c022ff1b-7783-4e64-89ef-0422c81ff51f,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-01A6F020,design microelectronics,design microelectronics,en,EU,transferable,esco,http://data.europa.eu/esco/skill/8712b176-c063-462f-9d0f-2e3c54d9a2eb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CD397929,design piers,design piers,en,EU,transferable,esco,http://data.europa.eu/esco/skill/977ea26a-3721-4f5e-9a99-b6676ff6ba7d,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E900B26A,design principles,design principles,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DD77166F,design process,design process,en,EU,transferable,esco,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D7F587B8,design prototypes,design prototypes,en,EU,transferable,esco,http://data.europa.eu/esco/skill/bacbfc27-4b5d-47de-8bfd-af5fa27562a2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-C82664CA,design sensors,design sensors,en,EU,transferable,esco,http://data.europa.eu/esco/skill/fe4a9fb8-2963-4b23-8a18-e033197304f2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FB54B8DC,design solar energy systems,design solar energy systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/50ac5186-bb18-4ffb-9f29-00636853c8ea,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-D2DA541D,design sprinkler systems,design sprinkler systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/065ec709-e0f4-407f-91fe-9feab66942be,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-833F0AC8,design transportation systems,design transportation systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/11f364dd-0814-4398-b00e-10d1be8b27af,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-376BF1C1,design user interface,design user interface,en,EU,transferable,esco,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-44474693,design weirs,design weirs,en,EU,transferable,esco,http://data.europa.eu/esco/skill/dc580b44-5099-4327-aabe-8e59b6d1ab90,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8859E9D2,detect flaws in pipeline infrastructure,detect flaws in pipeline infrastructure,en,EU,transferable,esco,http://data.europa.eu/esco/skill/414bfea8-a6bd-44e1-8820-80b1238a39cc,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5CCCEBCC,detect malfunctions in train control systems,detect malfunctions in train control systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/0e8a19c5-2f06-4a7c-b228-d4ef1021c5d0,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-CEBC803D,determine boundaries,determine boundaries,en,EU,transferable,esco,http://data.europa.eu/esco/skill/a550c4e9-5773-47a2-861d-e57ceb076eb6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B2218D77,develop efficiency plans for logistics operations,develop efficiency plans for logistics operations,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f672b7a0-698e-45f1-a102-51adeaf89200,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-DD66215C,develop electronic test procedures,develop electronic test procedures,en,EU,transferable,esco,http://data.europa.eu/esco/skill/0de6bca4-f3aa-452a-8e10-d355b2c1bfc4,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B9A2341F,develop environmental remediation strategies,develop environmental remediation strategies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-98EAC897,develop flood remediation strategies,develop flood remediation strategies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/6b5d032a-b85a-44ea-9dad-5201048d2dd2,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-FE58BCFF,develop geological databases,develop geological databases,en,EU,transferable,esco,http://data.europa.eu/esco/skill/5b776f2d-cac1-437e-badd-9871876209a5,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9297C42C,develop improvements to the electrical systems,develop improvements to the electrical systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/1b6197c8-a08b-412b-8be0-ed6de108b17e,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-BB6690B7,develop instrumentation systems,develop instrumentation systems,en,EU,transferable,esco,http://data.europa.eu/esco/skill/d8c19849-f4cf-458d-90cd-abe735a729bf,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-5B0E2959,develop irrigation strategies,develop irrigation strategies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-759F200D,develop manufacturing policies,develop manufacturing policies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/764db027-9063-4468-acb3-c73ecfc76f35,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-AA73F5E5,develop material testing procedures,develop material testing procedures,en,EU,transferable,esco,http://data.europa.eu/esco/skill/658b6ea0-79f5-451d-a037-7593a4416c85,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-F906F498,develop microelectromechanical system test procedures,develop microelectromechanical system test procedures,en,EU,transferable,esco,http://data.europa.eu/esco/skill/aaa638f1-1027-47e6-a2fb-c4389f8dd27d,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-A331B015,develop product design,develop product design,en,EU,transferable,esco,http://data.europa.eu/esco/skill/fd4386c5-96f0-4c6e-970c-c08729ae0cc6,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8FAF5FF8,develop sewerage networks,develop sewerage networks,en,EU,transferable,esco,http://data.europa.eu/esco/skill/68d5d7e2-1e9e-4b2b-bce9-ff6c687e4f45,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8018132A,develop test procedures,develop test procedures,en,EU,transferable,esco,http://data.europa.eu/esco/skill/f10142ce-d522-49c3-9fd1-054fb63529d4,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-21789335,develop urban transport studies,develop urban transport studies,en,EU,transferable,esco,http://data.europa.eu/esco/skill/0a71a150-17fd-448e-a5b8-19fbea76d569,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-E9272939,develop water purification methods,develop water purification methods,en,EU,transferable,esco,http://data.europa.eu/esco/skill/6af000e5-a451-4f78-9feb-723971f2ad05,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-B0843D34,develop water supply schedule,develop water supply schedule,en,EU,transferable,esco,http://data.europa.eu/esco/skill/6039fb0d-cf20-49e9-9fd4-5b561e85c77a,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-8A07032B,develop watering schedules,develop watering schedules,en,EU,transferable,esco,http://data.europa.eu/esco/skill/8e35a47d-49b3-4937-aeb1-3629be14c3d5,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-9DBBE0D9,diagnose defective engines,diagnose defective engines,en,EU,transferable,esco,http://data.europa.eu/esco/skill/68162174-68c3-4601-840b-5e63c2dd7481,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-0F492352,digital camera sensors,digital camera sensors,en,EU,domain_knowledge,esco,http://data.europa.eu/esco/skill/5706691c-2c38-46e4-9e88-c55be7e5d3ff,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
CPX-SKL-AUTO-50B4998D,disassemble engines,disassemble engines,en,EU,transferable,esco,http://data.europa.eu/esco/skill/db3c8181-31b4-4950-bf0b-de01f93c372b,ESCO occupations and skills,0.35,source_mapped,not_reviewed,,,,2026.1
