occupation_code,alias,normalised_alias,alias_type,country_code,industry_context,language_code,source_id,source_record_id,source_name,confidence,verification_status,review_status,reviewed_by,reviewed_at,review_notes,taxonomy_version
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Engineering professionals n.e.c.,en,uk-soc,uk-soc:b4kw,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Engineering professionals n.e.c.,en,uk-soc,uk-soc:b4kx,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Civil engineers,en,uk-soc,uk-soc:b4ky,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Engineering professionals n.e.c.,en,uk-soc,uk-soc:b4kz,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Engineering professionals n.e.c.,en,uk-soc,uk-soc:b4la,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Production and process engineers,en,uk-soc,uk-soc:b4lb,UK Standard Occupational Classification 2020,0.165,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Production and process engineers,en,uk-soc,uk-soc:b4lc,UK Standard Occupational Classification 2020,0.165,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Production and process engineers,en,uk-soc,uk-soc:b4ld,UK Standard Occupational Classification 2020,0.165,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Production and process engineers,en,uk-soc,uk-soc:b4le,UK Standard Occupational Classification 2020,0.165,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Production and process engineers,en,uk-soc,uk-soc:b4lf,UK Standard Occupational Classification 2020,0.165,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Civil engineers,en,uk-soc,uk-soc:b4lg,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Civil engineers,en,uk-soc,uk-soc:b4lh,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Quality control and planning engineers,en,uk-soc,uk-soc:b4li,UK Standard Occupational Classification 2020,0.165,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Civil engineers,en,uk-soc,uk-soc:b4lj,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Electronics engineers,en,uk-soc,uk-soc:b4lk,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Electronics engineers,en,uk-soc,uk-soc:b4ll,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Civil engineers,en,uk-soc,uk-soc:b4ln,UK Standard Occupational Classification 2020,0.1657,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Programmers and software development professionals,en,uk-soc,uk-soc:b4lo,UK Standard Occupational Classification 2020,0.1644,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Mechanical engineers,en,uk-soc,uk-soc:b4lp,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Civil engineers,en,uk-soc,uk-soc:b4lq,UK Standard Occupational Classification 2020,0.1665,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Electronics engineers,en,uk-soc,uk-soc:b4lr,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Electronics engineers,en,uk-soc,uk-soc:b4ls,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Mechanical engineers,en,uk-soc,uk-soc:b4lt,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Civil engineers,en,uk-soc,uk-soc:b4lw,UK Standard Occupational Classification 2020,0.1657,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Mechanical engineers,en,uk-soc,uk-soc:b4lx,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,}}}},en,uk-soc,uk-soc:b4ly,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-015,Engineer,engineer,source_preferred_label,GB,Production and process engineers,en,uk-soc,uk-soc:e9no,UK Standard Occupational Classification 2020,0.1396,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-015,Engineer,engineer,source_preferred_label,GB,Production and process engineers,en,uk-soc,uk-soc:e9np,UK Standard Occupational Classification 2020,0.1396,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Mechanical engineers (professional),en,uk-soc,uk-soc:f4ti,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-001,Engineer,engineer,source_preferred_label,GB,Welding trades,en,uk-soc,uk-soc:f4tj,UK Standard Occupational Classification 2020,0.155,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-012,Engineer-in-charge,engineer-in-charge,source_preferred_label,GB,Electrical engineers,en,uk-soc,uk-soc:b4mi,UK Standard Occupational Classification 2020,0.1231,source_mapped,not_reviewed,,,,2026.1
CPX-OCC-ENG-018,Engineering manager,engineering manager,source_preferred_label,GB,Production managers and directors in construction,en,uk-soc,uk-soc:c7cs,UK Standard Occupational Classification 2020,0.2629,source_mapped,not_reviewed,,,,2026.1
