code,canonical_name,slug,description,skill_category,parent_skill_code,proficiency_framework,verification_status,review_status,reviewed_by,reviewed_at,review_notes,is_active,taxonomy_version
CPX-SKL-AUTO-DBA749C2,Avaya Identity Engines,avaya-identity-engines,Access software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DBB58236,railway framework legislation,railway-framework-legislation,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DBD10ADB,Ada,ada,Development environment software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DBE44076,communicate using the global maritime distress and safety system,communicate-using-the-global-maritime-distress-and-safety-system,ESCO skill linked to selected occupations.,regulatory,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DBED925D,survive at sea in the event of ship abandonment,survive-at-sea-in-the-event-of-ship-abandonment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DBF814A1,Attentiveness,attentiveness,Abilities related to application of attention,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DC815371,soil science,soil-science,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DCA6C688,simulate transport problems,simulate-transport-problems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DCAAA5C3,monitor work site,monitor-work-site,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DD032DA9,risk management,risk-management,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DD353AC9,Physical Strength Abilities,physical-strength-abilities,Abilities related to the capacity to exert force,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DD3C76B8,Speech Clarity,speech-clarity,The ability to speak clearly so others can understand you.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DD66215C,develop electronic test procedures,develop-electronic-test-procedures,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DD77166F,design process,design-process,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DD84947A,manage water distribution procedures,manage-water-distribution-procedures,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DD9D7F4C,electromagnetic spectrum,electromagnetic-spectrum,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DDF7D144,Facebook,facebook,Web page creation and editing software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DEA1FDBE,electrical wiring diagrams,electrical-wiring-diagrams,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DF270841,Access management software,access-management-software,Access software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-DF812341,Autodesk AutoCAD Mechanical,autodesk-autocad-mechanical,Computer aided design CAD software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E118CD93,Apache Groovy,apache-groovy,Object or component oriented development software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E13154B7,solar energy,solar-energy,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E15E0AC1,Sociology and Anthropology,sociology-and-anthropology,"Knowledge of group behavior and dynamics, societal trends and influences, human migrations, ethnicity, cultures, and their history and origins.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E1DD763A,Google Workspace software,google-workspace-software,Office suite software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E1F4AA2D,Amazon Simple Storage Service S3,amazon-simple-storage-service-s3,Storage networking software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E22DCBD2,automation technology,automation-technology,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E2304D04,APL,apl,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E2348734,urban planning,urban-planning,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E2AD0CCE,perform pipeline routing studies,perform-pipeline-routing-studies,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E2BF03CB,design drainage well systems,design-drainage-well-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E32B64DB,use methods of logistical data analysis,use-methods-of-logistical-data-analysis,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E35E18BE,Email software,email-software,Electronic mail software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E3F6715B,operate mobile crane,operate-mobile-crane,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E470E871,technical drawings,technical-drawings,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E4C046B0,Apache Hadoop,apache-hadoop,Data base management system software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E524BC52,Installation,installation,"Installing equipment, machines, wiring, or programs to meet specifications.",transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E566691A,Adobe Distiller,adobe-distiller,Desktop publishing software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E58DBE55,collect data using GPS,collect-data-using-gps,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E5A934CA,assess environmental impact,assess-environmental-impact,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E5ECD5C7,Reading Comprehension,reading-comprehension,Understanding written sentences and paragraphs in work-related documents.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E65DC7A8,Computerized diagnostic software,computerized-diagnostic-software,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E66D8FAF,assess financial viability,assess-financial-viability,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E6E2C0DD,irrigation systems,irrigation-systems,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E7427129,control engineering,control-engineering,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E784FB58,Applied Flow Technology AFT Arrow,applied-flow-technology-aft-arrow,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E7948D2D,mechanics,mechanics,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E7E96E1F,radars,radars,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E833ED69,have computer literacy,have-computer-literacy,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E83CC35C,fuel distribution systems,fuel-distribution-systems,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E85B6D05,Repairing,repairing,Repairing machines or systems using the needed tools.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E85FC060,environmental threats,environmental-threats,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E8CC8FBC,AspenTech Aspen InfoPlus,aspentech-aspen-infoplus,Materials requirements planning logistics and supply chain software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E8CFE1E7,execute analytical mathematical calculations,execute-analytical-mathematical-calculations,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E900B26A,design principles,design-principles,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-E9272939,develop water purification methods,develop-water-purification-methods,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EA566CB4,2AB iLock Security Services,2ab-ilock-security-services,Access software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EAEAC96A,Groovy,groovy,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EBB2F940,install electrical mining machinery,install-electrical-mining-machinery,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EBE5DD16,draft design specifications,draft-design-specifications,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EBF91B1B,Written Comprehension,written-comprehension,The ability to read and understand information and ideas presented in writing.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EC70200E,Ruby (computer programming),ruby-computer-programming,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-ECC917F4,Aris Global Register,aris-global-register,Compliance software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-ECF7F63F,Adexa Supply Chain Planning,adexa-supply-chain-planning,Materials requirements planning logistics and supply chain software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-ED29323F,assemble instrumentation equipment,assemble-instrumentation-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-ED4CAF51,3M Post-it App,3m-post-it-app,Word processing software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EDCE5C5F,use welding equipment,use-welding-equipment,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EDE8287D,read railway circuit plans,read-railway-circuit-plans,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EE13CF61,electricity consumption,electricity-consumption,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EEDCE0AE,computer technology,computer-technology,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EEE9AE51,Atlassian Bamboo,atlassian-bamboo,Enterprise application integration software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EEFF1DED,prepare railway technical studies,prepare-railway-technical-studies,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EF0BCFF3,operate precision machinery,operate-precision-machinery,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EF6C8C81,printed circuit boards,printed-circuit-boards,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EF6FF02D,procure electrical machinery,procure-electrical-machinery,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EFAB8781,Control Precision,control-precision,The ability to quickly and repeatedly adjust the controls of a machine or a vehicle to exact positions.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-EFFC6A71,calibrate precision instrument,calibrate-precision-instrument,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F031E13A,BPM_CAD,bpm-cad,Analytical or scientific software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F0A2A524,JavaScript,javascript,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F0F40460,geochemistry,geochemistry,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F17D0712,types of wood,types-of-wood,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F1FF4953,Food Production,food-production,"Knowledge of techniques and equipment for planting, growing, and harvesting food products (both plant and animal) for consumption, including storage/handling techniques.",domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F260B394,manufacturing processes,manufacturing-processes,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F2885F17,use safety equipment in construction,use-safety-equipment-in-construction,ESCO skill linked to selected occupations.,regulatory,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F2A5DD0B,wear appropriate protective gear,wear-appropriate-protective-gear,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F3FF8851,Swift (computer programming),swift-computer-programming,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F4DBDF24,assess railway operations,assess-railway-operations,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F4E3C8E4,Actuate BIRT,actuate-birt,Business intelligence and data analysis software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F579CFF6,local geography,local-geography,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F5A252C7,use computerised maintenance management systems,use-computerised-maintenance-management-systems,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F5B7B96A,match vehicles with routes,match-vehicles-with-routes,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F5C6D64A,lay concrete slabs,lay-concrete-slabs,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F5CFEC1E,Apache Ant,apache-ant,Development environment software,tool,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F62AF20F,ASP.NET,asp-net,ESCO knowledge linked to selected occupations.,domain_knowledge,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F6536A51,analyse environmental data,analyse-environmental-data,ESCO skill linked to selected occupations.,technical,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
CPX-SKL-AUTO-F6FC5E79,examine engineering principles,examine-engineering-principles,ESCO skill linked to selected occupations.,transferable,,cpx_1_5,source_mapped,not_reviewed,,,,true,2026.1
